M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player NoNo,Player NamePlayer,C,PositionPos.,Total ABSABS,Attack PointsA Pts,Block PointsB Pts,Serve PointsS Pts,ErrorsErr,Efficiency %Eff,PointPt,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff,PointPt,ErrorsErr,TouchesTouches,TotalTot.,Efficiency %Eff,PointPt,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff,SuccessfulSuccessful,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff,DigsDig,ErrorsErr,TotalTot.,Efficiency %Eff,PointPt,ErrorsErr,AttemptsAtt,TotalTot.,Efficiency %Eff
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,ALL,15,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,ALL,18,Williams,-,O,10,6,2,2,-,6.45,6,0,6,12,50,2,4,1,7,-28.57,2,4,6,12,-16.67,0,0,1,1,0,9,3,13,46.15,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,ALL,19,D'Arcy,-,O,8,8,0,0,-,3.57,8,2,5,15,40,0,2,1,3,-66.67,0,3,7,10,-30,0,1,13,14,-7.14,1,1,2,0,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,ALL,21,Butler,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,1,Graham,-,MB,3,2,1,0,-,0,2,0,0,2,100,1,1,0,2,0,0,2,1,3,-66.67,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,2,Dosanjh,-,S,1,1,0,0,-,-50,1,1,0,2,0,0,2,0,2,-100,0,1,1,2,-50,0,0,0,0,-,1,1,3,0,8,0,15,23,34.78
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,3,Pope,-,OH,5,3,0,2,-,4.35,3,2,6,11,9.09,0,1,2,3,-33.33,2,1,6,9,11.11,2,1,3,6,16.67,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,4,Holland,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,7,Weir,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,8,O'Dea,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,9,Aubrey,-,O,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,10,Flowerday,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,11,Perry,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,4,0,4,8,50,2,1,4,25,0,0,3,3,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,12,Mote,-,MB,4,1,3,0,-,22.22,1,0,1,2,50,3,1,1,5,40,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,15,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,18,Williams,-,O,5,3,2,0,-,40,3,0,1,4,75,2,0,0,2,100,0,1,3,4,-25,0,0,0,0,-,3,0,3,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,19,D'Arcy,-,O,1,1,0,0,-,-12.5,1,1,3,5,0,0,0,0,0,-,0,1,2,3,-33.33,0,0,6,6,0,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,1,21,Butler,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,1,Graham,-,MB,0,0,0,0,-,-12.5,0,1,2,3,-33.33,0,0,0,0,-,0,0,5,5,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,2,Dosanjh,-,S,1,1,0,0,-,20,1,0,0,1,100,0,0,1,1,0,0,0,3,3,0,0,0,0,0,-,1,1,2,0,10,0,14,24,41.67
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,3,Pope,-,OH,6,5,0,1,-,6.25,5,2,2,9,33.33,0,1,1,2,-50,1,2,2,5,-20,1,0,3,4,25,1,0,2,50,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,4,Holland,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,7,Weir,-,MB,2,2,0,0,-,16.67,2,0,1,3,66.67,0,1,0,1,-100,0,0,2,2,0,0,0,0,0,-,1,0,2,50,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,8,O'Dea,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,9,Aubrey,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,10,Flowerday,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,11,Perry,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,2,4,50,3,0,4,75,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,12,Mote,-,MB,4,3,1,0,-,44.44,3,0,0,3,100,1,0,2,3,33.33,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,15,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,18,Williams,-,O,0,0,0,0,-,-36.36,0,0,4,4,0,0,3,0,3,-100,0,1,3,4,-25,0,0,0,0,-,5,3,9,22.22,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,19,D'Arcy,-,O,5,5,0,0,-,55.56,5,0,1,6,83.33,0,0,0,0,-,0,0,3,3,0,0,1,3,4,-25,1,1,2,0,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,2,21,Butler,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,1,Graham,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,2,Dosanjh,-,S,1,1,0,0,-,33.33,1,0,0,1,100,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,11,0,11,22,50
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,3,Pope,-,OH,8,6,1,1,-,25,6,2,1,9,44.44,1,0,0,1,100,1,2,3,6,-16.67,1,0,2,3,33.33,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,4,Holland,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,7,Weir,-,MB,3,3,0,0,-,18.18,3,0,0,3,100,0,1,3,4,-25,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,8,O'Dea,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,9,Aubrey,-,O,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,10,Flowerday,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,11,Perry,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,7,10,30,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,12,Mote,-,MB,3,2,1,0,-,12.5,2,1,0,3,33.33,1,0,1,2,50,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,1,0,1,-100
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,15,Smith,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,18,Williams,-,O,5,3,0,2,-,20,3,0,1,4,75,0,1,1,2,-50,2,2,0,4,0,0,0,1,1,0,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,19,D'Arcy,-,O,2,2,0,0,-,-27.27,2,1,1,4,25,0,2,1,3,-66.67,0,2,2,4,-50,0,0,4,4,0,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Australia,Bahrain,3,0,25,25,25,-,-,20,18,21,-,-,3,21,Butler,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,1,A.Habib,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,0,0,0,-,1,0,5,6,16.67
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,6,Sayed,-,OH,1,1,0,0,-,-33.33,1,2,2,5,-20,0,0,0,0,-,0,1,0,1,-100,0,0,2,2,0,1,1,3,0,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,7,M.Alafyah,-,S,2,1,0,1,-,-10.53,1,0,1,2,50,0,2,3,5,-40,1,2,9,12,-8.33,0,0,0,0,-,2,0,4,50,14,1,42,57,22.81
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,8,Abdulwahed,-,OH,10,9,0,1,-,2.78,9,6,8,23,13.04,0,1,1,2,-50,1,2,8,11,-9.09,2,1,9,12,8.33,7,2,12,41.67,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,9,Mohammed,-,MB,6,5,1,0,-,8.7,5,1,2,8,50,1,3,3,7,-28.57,0,0,8,8,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,13,A.Ebrahim,-,O,5,4,1,0,-,0,4,3,4,11,9.09,1,1,0,2,0,0,1,2,3,-33.33,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,16,Mahmood,-,OH,0,0,0,0,-,-50,0,2,1,3,-66.67,0,3,0,3,-100,0,0,4,4,0,0,1,11,12,-8.33,0,1,1,-100,0,0,2,2,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,18,Ayman,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,2,3,6,-16.67,1,1,4,0,0,0,3,3,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,20,A.Abdulla,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,2,9,11,-18.18,4,3,8,12.5,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,28,Ahmed.S,-,OH,1,1,0,0,-,0,1,0,1,2,50,0,0,0,0,-,0,1,4,5,-20,2,0,7,9,22.22,0,1,2,-50,0,0,2,2,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,77,Ali,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,88,H.Mohamed,-,MB,3,2,1,0,-,-14.29,2,1,2,5,20,1,5,3,9,-44.44,0,0,7,7,0,1,0,3,4,25,1,1,3,0,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,ALL,99,A,.,O,6,5,1,0,-,15.79,5,1,3,9,44.44,1,2,0,3,-33.33,0,0,7,7,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,1,A.Habib,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,6,Sayed,-,OH,1,1,0,0,-,-25,1,2,1,4,-25,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,7,M.Alafyah,-,S,1,0,0,1,-,12.5,0,0,1,1,0,0,0,2,2,0,1,0,4,5,20,0,0,0,0,-,1,0,1,100,6,0,18,24,25
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,8,Abdulwahed,-,OH,3,3,0,0,-,0,3,3,2,8,0,0,0,0,0,-,0,0,3,3,0,1,0,3,4,25,4,0,5,80,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,9,Mohammed,-,MB,2,2,0,0,-,25,2,0,1,3,66.67,0,0,2,2,0,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,13,A.Ebrahim,-,O,3,2,1,0,-,0,2,2,1,5,0,1,0,0,1,100,0,1,1,2,-50,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,16,Mahmood,-,OH,0,0,0,0,-,-62.5,0,2,0,2,-100,0,3,0,3,-100,0,0,3,3,0,0,1,6,7,-14.29,0,1,1,-100,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,18,Ayman,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,20,A.Abdulla,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,1,5,6,-16.67,2,1,4,25,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,28,Ahmed.S,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,77,Ali,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,88,H.Mohamed,-,MB,1,0,1,0,-,-33.33,0,1,0,1,-100,1,2,0,3,-33.33,0,0,2,2,0,0,0,0,0,-,0,1,2,-50,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,1,99,A,.,O,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,1,A.Habib,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,1,0,5,6,16.67
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,6,Sayed,-,OH,0,0,0,0,-,-50,0,0,1,1,0,0,0,0,0,-,0,1,0,1,-100,0,0,2,2,0,0,1,2,-50,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,7,M.Alafyah,-,S,0,0,0,0,-,-40,0,0,0,0,-,0,1,1,2,-50,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,5,1,12,18,22.22
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,8,Abdulwahed,-,OH,5,4,0,1,-,7.14,4,2,3,9,22.22,0,0,1,1,0,1,2,1,4,-25,1,0,5,6,16.67,2,1,5,20,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,9,Mohammed,-,MB,3,2,1,0,-,11.11,2,0,0,2,100,1,2,0,3,-33.33,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,13,A.Ebrahim,-,O,2,2,0,0,-,0,2,1,3,6,16.67,0,1,0,1,-100,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,16,Mahmood,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,5,5,0,0,0,0,-,0,0,1,1,0
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,18,Ayman,C,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,20,A.Abdulla,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,1,4,5,-20,2,2,4,0,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,28,Ahmed.S,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,77,Ali,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,88,H.Mohamed,-,MB,2,2,0,0,-,0,2,0,2,4,50,0,2,2,4,-50,0,0,2,2,0,0,0,2,2,0,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,2,99,A,.,O,1,1,0,0,-,33.33,1,0,1,2,50,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,3,1,A.Habib,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/9/5,A,Preliminary,Fukuoka,Japan,Bahrain,Australia,0,3,20,18,21,-,-,25,25,25,-,-,3,6,Sayed,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
